lotsizesquarefeet,calculatedfinishedsquarefeet,bedroomcnt,bathroomcnt,regionidzip,garagecarcnt,poolcnt,AgeofHouse,buildingclasstypeid
-0.01992430961812935,-0.01992430961812935,3.0,6.0,1,0.0,1.0,91.0,0.0
-0.0002510262190909026,-0.0002510262190909026,4.0,2.0,21,0.0,0.0,80.0,0.0
-0.022231838253048773,-0.022231838253048773,6.0,7.0,2,0.0,1.0,42.0,0.0
-0.05808029491994654,-0.05808029491994654,8.0,12.0,1,0.0,1.0,18.0,0.0
-0.02244222213190591,-0.02244222213190591,8.0,10.0,1,0.0,1.0,47.0,0.0
-0.01566451421645154,-0.01566451421645154,7.0,10.0,18,0.0,0.0,18.0,0.0
-0.011709297293937358,-0.011709297293937358,5.0,7.0,18,0.0,1.0,17.0,0.0
-0.0038371150632466535,-0.0038371150632466535,5.0,3.0,4,0.0,0.0,90.0,0.0
-0.021135451357095554,-0.021135451357095554,5.0,7.0,4,0.0,1.0,26.0,0.0
-0.011073842350752958,-0.011073842350752958,4.0,5.0,4,0.0,0.0,69.0,0.0
-0.00498275091265961,-0.00498275091265961,5.0,5.5,8,2.0,0.0,12.0,0.0
-0.007911390135386807,-0.007911390135386807,4.0,8.5,8,2.0,1.0,17.0,0.0
-0.01105519468876335,-0.01105519468876335,5.0,7.5,22,4.0,1.0,24.0,0.0
-0.0046958638051271505,-0.0046958638051271505,2.0,3.0,27,0.0,1.0,95.0,0.0
-0.009896648919511431,-0.009896648919511431,4.0,6.0,1,0.0,1.0,9.0,0.0
-0.011266534857978927,-0.011266534857978927,5.0,6.0,1,0.0,1.0,7.0,0.0
-0.01646110408503334,-0.01646110408503334,6.0,4.0,1,0.0,1.0,101.0,0.0
-0.00826282684211407,-0.00826282684211407,6.0,6.0,1,0.0,1.0,77.0,0.0
-0.010083125539407531,-0.010083125539407531,3.0,6.0,1,0.0,1.0,18.0,0.0
-0.014775164183100915,-0.014775164183100915,4.0,6.0,1,0.0,1.0,83.0,0.0
-0.019258253383474824,-0.019258253383474824,3.0,5.0,1,0.0,1.0,66.0,0.0
-0.0032322614115323834,-0.0032322614115323834,5.0,6.0,18,0.0,1.0,4.0,0.0
-0.004442446860140144,-0.004442446860140144,3.0,5.0,4,0.0,1.0,42.0,0.0
-0.3270374363768071,-0.3270374363768071,6.0,8.0,4,0.0,1.0,26.0,0.0
-0.0016988498217713846,-0.0016988498217713846,3.0,4.0,4,0.0,0.0,56.0,0.0
-0.02943031392621742,-0.02943031392621742,6.0,6.0,14,0.0,0.0,87.0,0.0
-0.021174659261791656,-0.021174659261791656,7.0,5.0,29,0.0,1.0,95.0,0.0
-0.0004642789690233646,-0.0004642789690233646,3.0,3.5,19,2.0,0.0,7.0,0.0
-0.004265533143828461,-0.004265533143828461,6.0,7.5,8,2.0,1.0,10.0,0.0
-0.0032198296368726436,-0.0032198296368726436,1.0,2.0,33,0.0,0.0,51.0,0.0
-0.008307294343781602,-0.008307294343781602,6.0,7.0,11,12.0,1.0,18.0,0.0
-0.006594578311812815,-0.006594578311812815,4.0,4.0,11,3.0,1.0,17.0,0.0
-0.010516325071781544,-0.010516325071781544,5.0,5.0,1,0.0,1.0,88.0,0.0
-0.006639045813480347,-0.006639045813480347,3.0,6.0,1,0.0,1.0,61.0,0.0
-0.015318815251874927,-0.015318815251874927,7.0,11.0,1,0.0,1.0,18.0,0.0
-0.03766445205757824,-0.03766445205757824,7.0,12.0,2,0.0,1.0,12.0,0.0
-0.03529619898489778,-0.03529619898489778,6.0,7.0,2,0.0,1.0,80.0,0.0
-0.007228120674280331,-0.007228120674280331,4.0,4.0,1,0.0,1.0,58.0,0.0
-0.008715152181656917,-0.008715152181656917,5.0,6.0,18,0.0,1.0,85.0,0.0
-0.0028836935758804446,-0.0028836935758804446,4.0,4.0,4,0.0,1.0,37.0,0.0
-0.0031151158426232957,-0.0031151158426232957,3.0,2.0,4,0.0,0.0,58.0,0.0
-0.0031810998773557616,-0.0031810998773557616,2.0,1.0,4,0.0,0.0,66.0,0.0
-0.034862521307344546,-0.034862521307344546,6.0,9.0,4,0.0,1.0,26.0,0.0
-0.03627639660230036,-0.03627639660230036,6.0,7.0,5,0.0,1.0,93.0,0.0
-0.002764157281075253,-0.002764157281075253,5.0,7.0,6,2.0,0.0,12.0,0.0
-0.003741964172581721,-0.003741964172581721,4.0,5.5,8,8.0,1.0,34.0,0.0
-0.0038543282896986012,-0.0038543282896986012,4.0,5.5,8,2.0,0.0,7.0,0.0
-0.002538472756483051,-0.002538472756483051,3.0,5.0,8,2.0,1.0,36.0,0.0
-0.04259938845231578,-0.04259938845231578,7.0,8.0,1,0.0,0.0,27.0,0.0
-0.02029104697059168,-0.02029104697059168,6.0,8.0,2,0.0,1.0,68.0,0.0
-0.018075322210082647,-0.018075322210082647,2.0,3.0,2,0.0,0.0,5.0,0.0
-0.08267034519691213,-0.08267034519691213,6.0,10.0,2,0.0,1.0,11.0,0.0
-0.06422159160185807,-0.06422159160185807,5.0,6.0,1,0.0,1.0,30.0,0.0
-0.015368064205334665,-0.015368064205334665,5.0,5.0,18,0.0,0.0,92.0,0.0
-0.04024500158983272,-0.04024500158983272,5.0,5.0,18,0.0,0.0,17.0,0.0
-0.061000805674626984,-0.061000805674626984,2.0,2.0,4,0.0,0.0,70.0,0.0
-0.021211954585770878,-0.021211954585770878,6.0,7.0,18,0.0,1.0,63.0,0.0
-0.011107790658477633,-0.011107790658477633,7.0,8.0,28,0.0,1.0,89.0,0.0
-0.09227102225048592,-0.09227102225048592,6.0,9.0,26,0.0,1.0,34.0,0.0
-0.0005360007459064796,-0.0005360007459064796,2.0,2.5,9,2.0,0.0,34.0,0.0
-0.0015042447338285323,-0.0015042447338285323,5.0,4.5,9,2.0,0.0,6.0,0.0
-0.00521943277637389,-0.00521943277637389,5.0,4.0,9,3.0,1.0,75.0,0.0
-0.011726510520389305,-0.011726510520389305,5.0,5.5,11,3.0,1.0,10.0,0.0
-0.0005718616343480371,-0.0005718616343480371,4.0,5.0,24,0.0,0.0,7.0,0.0
-0.07164192663818515,-0.07164192663818515,5.0,6.0,1,0.0,1.0,66.0,0.0
-0.01765168558129305,-0.01765168558129305,7.0,9.0,1,0.0,1.0,95.0,0.0
-0.012367225060545134,-0.012367225060545134,6.0,6.0,18,0.0,1.0,81.0,0.0
-0.005923262480186859,-0.005923262480186859,5.0,7.0,3,0.0,1.0,16.0,0.0
-0.008032360865729662,-0.008032360865729662,3.0,4.0,4,0.0,1.0,25.0,0.0
-0.035079121073531554,-0.035079121073531554,4.0,4.0,4,0.0,0.0,37.0,0.0
-0.01644915045555282,-0.01644915045555282,6.0,8.0,28,0.0,1.0,104.0,0.0
-0.06005216563905299,-0.06005216563905299,2.0,3.0,25,0.0,1.0,72.0,0.0
-0.003328368592555758,-0.003328368592555758,4.0,5.5,6,2.0,0.0,8.0,0.0
-0.003391005611033678,-0.003391005611033678,2.0,3.0,8,0.0,0.0,69.0,0.0
-0.0072778477729192916,-0.0072778477729192916,4.0,3.5,7,2.0,1.0,49.0,0.0
-0.009764202704867279,-0.009764202704867279,8.0,9.5,6,4.0,1.0,19.0,0.0
-0.010129027476612724,-0.010129027476612724,6.0,6.5,11,2.0,1.0,9.0,0.0
-0.010753006935495824,-0.010753006935495824,5.0,7.0,1,0.0,1.0,85.0,0.0
-0.00983974964318416,-0.00983974964318416,5.0,6.0,1,0.0,1.0,46.0,0.0
-0.02651984422030061,-0.02651984422030061,5.0,7.0,13,0.0,0.0,85.0,0.0
-0.02692626762263826,-0.02692626762263826,6.0,7.0,2,0.0,0.0,67.0,0.0
-0.011044675494820492,-0.011044675494820492,5.0,7.0,2,0.0,1.0,7.0,0.0
-0.02296626924833187,-0.02296626924833187,6.0,7.0,2,0.0,1.0,77.0,0.0
-0.035383221407515965,-0.035383221407515965,6.0,5.0,2,0.0,1.0,55.0,0.0
-0.021403212657459186,-0.021403212657459186,5.0,7.0,18,0.0,1.0,55.0,0.0
-0.008937011544815352,-0.008937011544815352,4.0,5.0,18,0.0,1.0,76.0,0.0
-0.00879213355551146,-0.00879213355551146,5.0,5.0,18,0.0,0.0,21.0,0.0
-0.008365149910467315,-0.008365149910467315,6.0,8.0,3,0.0,1.0,13.0,0.0
-0.004095313460025868,-0.004095313460025868,7.0,9.0,3,0.0,1.0,8.0,0.0
-0.018061934145064466,-0.018061934145064466,4.0,6.0,3,0.0,0.0,53.0,0.0
-0.020373287941417653,-0.020373287941417653,5.0,5.0,4,0.0,1.0,41.0,0.0
-0.005125238176067399,-0.005125238176067399,3.0,2.5,8,2.0,0.0,72.0,0.0
-0.00529354527915311,-0.00529354527915311,6.0,7.5,6,2.0,1.0,30.0,0.0
-0.009788109963828317,-0.009788109963828317,5.0,6.0,11,7.0,1.0,21.0,0.0
-0.0030319185814388825,-0.0030319185814388825,3.0,3.5,22,2.0,0.0,21.0,0.0
-0.04803637728523512,-0.04803637728523512,7.0,9.0,0,0.0,1.0,10.0,0.0
-0.0008525328545506272,-0.0008525328545506272,4.0,2.0,21,0.0,0.0,77.0,0.0
-0.000391600901781808,-0.000391600901781808,4.0,3.0,24,0.0,0.0,35.0,0.0
-0.00877252960316341,-0.00877252960316341,5.0,5.0,27,0.0,1.0,5.0,0.0
-0.006197717813059579,-0.006197717813059579,6.0,7.0,27,0.0,1.0,7.0,0.0
-0.0062507919279530845,-0.0062507919279530845,6.0,10.0,1,0.0,1.0,6.0,0.0
-0.014822500555843771,-0.014822500555843771,4.0,5.0,1,0.0,1.0,15.0,0.0
-0.015340809930119083,-0.015340809930119083,4.0,7.0,13,0.0,1.0,67.0,0.0
-0.045879942526949456,-0.045879942526949456,6.0,10.0,1,0.0,1.0,25.0,0.0
-0.008662556211942632,-0.008662556211942632,4.0,5.0,1,0.0,1.0,53.0,0.0
-0.008892544043147821,-0.008892544043147821,5.0,6.0,27,0.0,1.0,90.0,0.0
-0.007847796826550445,-0.007847796826550445,6.0,6.0,3,0.0,1.0,65.0,0.0
-0.004688213482259619,-0.004688213482259619,4.0,7.0,4,0.0,0.0,67.0,0.0
-0.033600218034201726,-0.033600218034201726,5.0,4.0,4,0.0,1.0,51.0,0.0
-0.0053867835891011585,-0.0053867835891011585,5.0,3.0,4,0.0,0.0,87.0,0.0
-0.008207840146503683,-0.008207840146503683,3.0,3.0,4,0.0,1.0,56.0,0.0
-0.012027741983298389,-0.012027741983298389,2.0,3.0,4,0.0,1.0,23.0,0.0
-0.01140567510513217,-0.01140567510513217,4.0,5.0,15,0.0,1.0,56.0,0.0
-0.0015262394120726876,-0.0015262394120726876,4.0,3.0,10,1.0,0.0,19.0,0.0
-0.0024772701735427927,-0.0024772701735427927,4.0,5.5,6,2.0,0.0,39.0,0.0
-0.0019933872521713768,-0.0019933872521713768,3.0,4.0,6,2.0,0.0,49.0,0.0
-0.011581154385906192,-0.011581154385906192,3.0,5.0,7,4.0,0.0,12.0,0.0
-0.00647886717844139,-0.00647886717844139,2.0,2.0,8,4.0,1.0,79.0,0.0
-0.01406750931785418,-0.01406750931785418,5.0,8.5,22,8.0,0.0,18.0,0.0
-0.017781741070041098,-0.017781741070041098,6.0,7.5,16,3.0,1.0,12.0,0.0
-0.0035483153749973104,-0.0035483153749973104,6.0,7.5,22,8.0,1.0,17.0,0.0
-0.025904949519822702,-0.025904949519822702,4.0,6.5,12,5.0,1.0,10.0,0.0
-0.004285615241355733,-0.004285615241355733,4.0,5.0,1,0.0,1.0,89.0,0.0
-0.02420609969805132,-0.02420609969805132,8.0,11.0,1,0.0,1.0,65.0,0.0
-0.014586774982487933,-0.014586774982487933,5.0,6.0,1,0.0,1.0,41.0,0.0
-0.032532519849001754,-0.032532519849001754,5.0,6.0,1,0.0,1.0,65.0,0.0
-0.011038937752669844,-0.011038937752669844,5.0,6.0,1,0.0,1.0,13.0,0.0
-0.1406731805978249,-0.1406731805978249,5.0,8.0,1,0.0,1.0,17.0,0.0
-0.028037477019147324,-0.028037477019147324,5.0,5.0,1,0.0,1.0,60.0,0.0
-0.009634147216119231,-0.009634147216119231,5.0,5.0,1,0.0,1.0,56.0,0.0
-0.024351933977713652,-0.024351933977713652,7.0,10.0,27,0.0,1.0,28.0,0.0
-0.008168154096628358,-0.008168154096628358,7.0,6.0,27,0.0,1.0,89.0,0.0
-0.023873788798492886,-0.023873788798492886,5.0,4.0,3,0.0,1.0,64.0,0.0
-0.06724729429596708,-0.06724729429596708,10.0,8.0,27,0.0,1.0,48.0,0.0
-0.0052720287460881745,-0.0052720287460881745,4.0,5.0,3,0.0,1.0,12.0,0.0
-0.007464802537994611,-0.007464802537994611,6.0,12.0,3,0.0,1.0,12.0,0.0
-0.01223430070072176,-0.01223430070072176,5.0,7.0,18,0.0,1.0,62.0,0.0
-0.004097704185921971,-0.004097704185921971,2.0,3.0,4,0.0,0.0,27.0,0.0
-0.007698137385454345,-0.007698137385454345,4.0,4.0,4,0.0,0.0,90.0,0.0
-0.0075073574589452595,-0.0075073574589452595,5.0,4.0,4,0.0,0.0,42.0,0.0
-0.040903407501619714,-0.040903407501619714,6.0,8.0,38,0.0,1.0,18.0,0.0
-0.00261880114659214,-0.00261880114659214,4.0,3.0,8,5.0,1.0,46.0,0.0
-0.0032614282674648504,-0.0032614282674648504,5.0,4.0,33,3.0,0.0,43.0,0.0
-0.011222067356311398,-0.011222067356311398,3.0,4.5,64,10.0,1.0,13.0,0.0
-0.008343633377402382,-0.008343633377402382,5.0,6.5,8,4.0,1.0,17.0,0.0
-0.0036037802157869196,-0.0036037802157869196,3.0,4.0,42,2.0,0.0,23.0,0.0
-0.0008357977732779004,-0.0008357977732779004,4.0,4.0,21,0.0,0.0,67.0,0.0
-0.2114840909145244,-0.2114840909145244,13.0,12.0,1,0.0,1.0,62.0,0.0
-0.013274266465526928,-0.013274266465526928,7.0,10.0,2,0.0,1.0,88.0,0.0
-0.009284144944929629,-0.009284144944929629,4.0,5.0,18,0.0,1.0,77.0,0.0
-0.009562425439236116,-0.009562425439236116,6.0,9.0,3,0.0,0.0,17.0,0.0
-0.011153692595682827,-0.011153692595682827,5.0,4.0,3,0.0,1.0,57.0,0.0
-0.0024184583164986386,-0.0024184583164986386,3.0,5.0,4,0.0,0.0,32.0,0.0
-0.002926248496831093,-0.002926248496831093,3.0,4.0,4,0.0,0.0,86.0,0.0
-0.008030926430191999,-0.008030926430191999,4.0,4.0,4,0.0,0.0,58.0,0.0
-0.017025793541693063,-0.017025793541693063,4.0,4.0,25,0.0,1.0,30.0,0.0
-0.0036157338452674384,-0.0036157338452674384,5.0,8.0,8,5.0,1.0,10.0,0.0
-0.00607340006646218,-0.00607340006646218,4.0,5.0,8,0.0,0.0,44.0,0.0
-0.00039255719214024954,-0.00039255719214024954,3.0,3.5,10,2.0,0.0,16.0,0.0
-0.00568084287432193,-0.00568084287432193,4.0,6.0,11,11.0,1.0,10.0,0.0
-0.0028368353483168096,-0.0028368353483168096,7.0,9.0,27,0.0,1.0,4.0,0.0
-0.010354712001204925,-0.010354712001204925,6.0,5.0,1,0.0,1.0,94.0,0.0
-0.03126447883370828,-0.03126447883370828,6.0,9.0,1,0.0,1.0,38.0,0.0
-0.012461419660851625,-0.012461419660851625,4.0,3.0,1,0.0,1.0,102.0,0.0
-0.009786675528290654,-0.009786675528290654,5.0,5.0,1,0.0,1.0,88.0,0.0
-0.007004826875584234,-0.007004826875584234,3.0,4.0,1,0.0,1.0,64.0,0.0
-0.027052497949952545,-0.027052497949952545,4.0,4.0,1,0.0,1.0,65.0,0.0
-0.009340566076077679,-0.009340566076077679,5.0,6.0,1,0.0,1.0,57.0,0.0
-0.04229050666653916,-0.04229050666653916,4.0,5.0,2,0.0,1.0,62.0,0.0
-0.03996911182142234,-0.03996911182142234,4.0,4.0,2,0.0,1.0,57.0,0.0
-0.07561292235161363,-0.07561292235161363,7.0,12.0,1,0.0,1.0,24.0,0.0
-0.017361929602685264,-0.017361929602685264,3.0,3.0,18,0.0,1.0,84.0,0.0
-0.011365989055256848,-0.011365989055256848,4.0,5.0,18,0.0,1.0,5.0,0.0
-0.01912437273329301,-0.01912437273329301,7.0,7.0,3,0.0,0.0,26.0,0.0
-0.009082845824477687,-0.009082845824477687,7.0,9.0,3,0.0,0.0,66.0,0.0
-0.0026584871964674636,-0.0026584871964674636,1.0,3.0,4,0.0,0.0,38.0,0.0
-0.0030869052770492703,-0.0030869052770492703,2.0,1.0,4,0.0,0.0,70.0,0.0
-0.014066553027495739,-0.014066553027495739,5.0,8.0,15,0.0,1.0,66.0,0.0
-0.02914486125422262,-0.02914486125422262,6.0,8.0,26,0.0,1.0,37.0,0.0
-0.0018867608772051459,-0.0018867608772051459,3.0,5.5,7,2.0,0.0,15.0,0.0
-0.004863214617854419,-0.004863214617854419,4.0,5.5,8,2.0,1.0,31.0,0.0
-0.0009663314072051697,-0.0009663314072051697,4.0,4.5,34,2.0,1.0,15.0,0.0
-0.0006220668781662176,-0.0006220668781662176,3.0,3.5,9,2.0,0.0,23.0,0.0
-0.008712283310581591,-0.008712283310581591,6.0,6.5,11,4.0,0.0,18.0,0.0
-0.008803609039812758,-0.008803609039812758,6.0,6.5,11,6.0,1.0,19.0,0.0
-0.004927286071870002,-0.004927286071870002,4.0,4.5,11,2.0,1.0,18.0,0.0
-0.001976174025719429,-0.001976174025719429,4.0,6.0,42,2.0,0.0,14.0,0.0
-0.004181379592285606,-0.004181379592285606,4.0,6.0,22,4.0,1.0,9.0,0.0
-0.05672379704649723,-0.05672379704649723,5.0,7.0,1,0.0,1.0,10.0,0.0
-0.000811890514316862,-0.000811890514316862,9.0,8.0,21,0.0,0.0,48.0,0.0
-0.034265796123677035,-0.034265796123677035,8.0,15.0,1,0.0,1.0,29.0,0.0
-0.02360268048187471,-0.02360268048187471,7.0,8.0,1,0.0,1.0,29.0,0.0
-0.0168240162760619,-0.0168240162760619,5.0,9.0,1,0.0,1.0,51.0,0.0
-0.020091660430856622,-0.020091660430856622,4.0,6.0,1,0.0,1.0,59.0,0.0
-0.008546845078571206,-0.008546845078571206,3.0,5.0,15,0.0,1.0,57.0,0.0
-0.00882416928251925,-0.00882416928251925,6.0,8.0,18,0.0,1.0,7.0,0.0
-0.008150940870176412,-0.008150940870176412,8.0,9.0,18,0.0,0.0,7.0,0.0
-0.12273460790899941,-0.12273460790899941,6.0,4.0,4,0.0,1.0,20.0,0.0
-0.003819901836794706,-0.003819901836794706,3.0,2.0,4,0.0,0.0,86.0,0.0
-0.00563063763050375,-0.00563063763050375,3.0,2.0,4,0.0,0.0,53.0,0.0
-0.005155839467537528,-0.005155839467537528,3.0,4.0,15,0.0,1.0,45.0,0.0
-0.025064848439931817,-0.025064848439931817,4.0,5.5,8,2.0,1.0,9.0,0.0
-0.00429039669314794,-0.00429039669314794,4.0,4.5,11,3.0,1.0,14.0,0.0
-0.022530200844882532,-0.022530200844882532,5.0,8.0,2,0.0,1.0,11.0,0.0
-0.01756514130385409,-0.01756514130385409,7.0,8.0,65,0.0,1.0,34.0,0.0
-0.0019699581383895593,-0.0019699581383895593,6.0,3.0,27,0.0,0.0,92.0,0.0
-0.00833741749007251,-0.00833741749007251,5.0,7.0,1,0.0,1.0,90.0,0.0
-0.016627976752581385,-0.016627976752581385,4.0,6.0,1,0.0,1.0,60.0,0.0
-0.012904660241989276,-0.012904660241989276,4.0,6.0,2,0.0,1.0,82.0,0.0
-0.012453769337984092,-0.012453769337984092,7.0,8.0,2,0.0,1.0,15.0,0.0
-0.021546178066046192,-0.021546178066046192,5.0,6.0,1,0.0,1.0,25.0,0.0
-0.002083278545864881,-0.002083278545864881,1.0,1.0,4,0.0,0.0,12.0,0.0
-0.006618963715953075,-0.006618963715953075,6.0,4.0,4,0.0,0.0,68.0,0.0
-0.032605197916243306,-0.032605197916243306,7.0,6.0,4,0.0,1.0,57.0,0.0
-0.018967062969329377,-0.018967062969329377,7.0,5.0,28,0.0,1.0,92.0,0.0
-0.06330403100293341,-0.06330403100293341,9.0,7.0,32,0.0,1.0,94.0,0.0
-0.00039255719214024954,-0.00039255719214024954,4.0,5.0,10,2.0,0.0,13.0,0.0
-0.0010347061678337393,-0.0010347061678337393,2.0,3.0,8,0.0,0.0,67.0,0.0
-0.0009663314072051697,-0.0009663314072051697,4.0,4.5,9,2.0,0.0,16.0,0.0
-0.009633190925760789,-0.009633190925760789,7.0,7.0,11,11.0,1.0,19.0,0.0
-0.004538075895984298,-0.004538075895984298,5.0,5.5,7,10.0,0.0,13.0,0.0
-0.004538075895984298,-0.004538075895984298,3.0,3.5,7,2.0,1.0,18.0,0.0
-0.0032442150410129027,-0.0032442150410129027,4.0,5.0,8,2.0,1.0,69.0,0.0
-0.008242744744586798,-0.008242744744586798,3.0,4.5,8,3.0,1.0,10.0,0.0
-0.008900672511194575,-0.008900672511194575,8.0,6.0,2,0.0,1.0,65.0,0.0
-0.003476115452934975,-0.003476115452934975,3.0,5.5,8,2.0,1.0,8.0,0.0
-0.0044945646846752075,-0.0044945646846752075,5.0,6.0,13,0.0,1.0,81.0,0.0
-0.030991936081552443,-0.030991936081552443,7.0,12.0,2,0.0,1.0,7.0,0.0
-0.01254031361542305,-0.01254031361542305,4.0,4.0,1,0.0,1.0,60.0,0.0
-0.021490235080077365,-0.021490235080077365,7.0,7.0,18,0.0,1.0,93.0,0.0
-0.009102449776825738,-0.009102449776825738,7.0,7.0,3,0.0,1.0,58.0,0.0
-0.011549118658898402,-0.011549118658898402,7.0,9.0,3,0.0,0.0,13.0,0.0
-0.20043128695165713,-0.20043128695165713,4.0,9.0,4,0.0,1.0,34.0,0.0
-0.06315484970701654,-0.06315484970701654,5.0,6.0,4,0.0,1.0,18.0,0.0
-0.009096712034675089,-0.009096712034675089,5.0,6.0,15,0.0,1.0,56.0,0.0
-0.0012054039968155531,-0.0012054039968155531,3.0,2.5,10,2.0,0.0,28.0,0.0
-0.0004642789690233646,-0.0004642789690233646,3.0,4.5,19,2.0,0.0,6.0,0.0
-0.0017791782118804732,-0.0017791782118804732,5.0,5.5,6,2.0,1.0,10.0,0.0
-0.0016357346581142432,-0.0016357346581142432,4.0,4.0,6,2.0,0.0,40.0,0.0
-0.0036654609439063985,-0.0036654609439063985,4.0,4.5,8,2.0,1.0,11.0,0.0
-0.003978646036296001,-0.003978646036296001,3.0,3.5,8,2.0,1.0,18.0,0.0
-0.009731210687501046,-0.009731210687501046,2.0,1.0,8,2.0,0.0,66.0,0.0
-0.0044281025047635215,-0.0044281025047635215,4.0,4.5,8,2.0,1.0,17.0,0.0
-0.008671162825168607,-0.008671162825168607,4.0,5.5,11,9.0,1.0,13.0,0.0
-0.004088141282337556,-0.004088141282337556,5.0,8.0,21,0.0,1.0,8.0,0.0
-0.0026637467934388917,-0.0026637467934388917,5.0,5.0,21,0.0,1.0,23.0,0.0
-0.0008310163214856927,-0.0008310163214856927,5.0,7.0,21,0.0,1.0,7.0,0.0
-0.024728712378939616,-0.024728712378939616,6.0,8.0,1,0.0,1.0,82.0,0.0
-0.014143534401350282,-0.014143534401350282,4.0,4.0,1,0.0,1.0,69.0,0.0
-0.020381416409464406,-0.020381416409464406,7.0,12.0,2,0.0,0.0,20.0,0.0
-0.029636872643640788,-0.029636872643640788,7.0,8.0,2,0.0,1.0,18.0,0.0
-0.009678136572607542,-0.009678136572607542,7.0,11.0,18,0.0,1.0,26.0,0.0
-0.008801696459095875,-0.008801696459095875,6.0,5.0,3,0.0,1.0,87.0,0.0
-0.00495119333083104,-0.00495119333083104,2.0,4.0,4,0.0,0.0,23.0,0.0
-0.02288498456786434,-0.02288498456786434,3.0,5.0,4,0.0,1.0,13.0,0.0
-0.022656909317376035,-0.022656909317376035,5.0,4.0,4,0.0,1.0,41.0,0.0
-0.010251910787672461,-0.010251910787672461,7.0,8.0,18,0.0,1.0,65.0,0.0
-0.00679013969011411,-0.00679013969011411,4.0,4.0,15,0.0,1.0,4.0,0.0
-0.024599613180550012,-0.024599613180550012,4.0,5.0,15,0.0,1.0,63.0,0.0
-0.0072381617230439675,-0.0072381617230439675,5.0,7.0,15,0.0,1.0,3.0,0.0
-0.014881312412887926,-0.014881312412887926,6.0,7.0,46,0.0,1.0,4.0,0.0
-0.004934936394737534,-0.004934936394737534,3.0,3.5,7,2.0,1.0,22.0,0.0
-0.0009663314072051697,-0.0009663314072051697,3.0,2.5,9,2.0,0.0,28.0,0.0
-0.0012168794811168516,-0.0012168794811168516,4.0,5.5,9,2.0,0.0,11.0,0.0
-0.0015687943330233358,-0.0015687943330233358,4.0,4.5,10,2.0,0.0,15.0,0.0
-0.007234814706789422,-0.007234814706789422,4.0,4.5,11,4.0,1.0,10.0,0.0
-0.0873317825491354,-0.0873317825491354,5.0,7.0,0,0.0,1.0,19.0,0.0
-0.0008319726118441342,-0.0008319726118441342,5.0,7.0,21,0.0,0.0,17.0,0.0
-0.07503532297511493,-0.07503532297511493,3.0,4.0,1,0.0,1.0,65.0,0.0
-0.02578493507983829,-0.02578493507983829,8.0,9.0,13,0.0,1.0,54.0,0.0
-0.015013280482352856,-0.015013280482352856,6.0,4.0,2,0.0,1.0,91.0,0.0
-0.008924101624976392,-0.008924101624976392,4.0,7.0,1,0.0,1.0,53.0,0.0
-0.01603029527855543,-0.01603029527855543,6.0,5.0,18,0.0,0.0,68.0,0.0
-0.002835400912779147,-0.002835400912779147,3.0,3.0,4,0.0,0.0,58.0,0.0
-0.020282918502544926,-0.020282918502544926,5.0,5.0,4,0.0,1.0,59.0,0.0
-0.0051859626138284366,-0.0051859626138284366,4.0,4.0,8,2.0,0.0,21.0,0.0
-0.012736353138903565,-0.012736353138903565,1.0,1.0,1,0.0,0.0,37.0,0.0
-0.04665836287872087,-0.04665836287872087,5.0,6.0,13,0.0,1.0,88.0,0.0
-0.1343865277814303,-0.1343865277814303,10.0,12.0,2,0.0,1.0,84.0,0.0
-0.014976463303552857,-0.014976463303552857,5.0,6.0,2,0.0,1.0,21.0,0.0
-0.011600280193075024,-0.011600280193075024,5.0,5.0,18,0.0,0.0,24.0,0.0
-0.01627462746513724,-0.01627462746513724,4.0,5.0,3,0.0,1.0,66.0,0.0
-0.02473492826626949,-0.02473492826626949,4.0,4.0,4,0.0,1.0,30.0,0.0
-0.010148631428960775,-0.010148631428960775,7.0,7.0,18,0.0,1.0,11.0,0.0
-0.003097902616171348,-0.003097902616171348,4.0,3.5,8,2.0,0.0,17.0,0.0
-0.005044909785958311,-0.005044909785958311,5.0,3.0,8,0.0,1.0,84.0,0.0
-0.01725530322771903,-0.01725530322771903,6.0,6.0,1,0.0,1.0,18.0,0.0
-0.0008343633377402381,-0.0008343633377402381,2.0,4.0,21,0.0,0.0,29.0,0.0
-0.006274699186914123,-0.006274699186914123,5.0,4.0,1,0.0,0.0,96.0,0.0
-0.006300997171771265,-0.006300997171771265,5.0,5.0,1,0.0,1.0,92.0,0.0
-0.006324904430732303,-0.006324904430732303,6.0,5.0,1,0.0,1.0,88.0,0.0
-0.026574830915910997,-0.026574830915910997,8.0,8.0,2,0.0,1.0,82.0,0.0
-0.041894124312965145,-0.041894124312965145,5.0,5.0,2,0.0,1.0,66.0,0.0
-0.006439659273745287,-0.006439659273745287,5.0,3.0,4,0.0,0.0,90.0,0.0
-0.1424915667144015,-0.1424915667144015,5.0,7.0,4,0.0,1.0,69.0,0.0
-0.025851875404929198,-0.025851875404929198,7.0,9.0,4,0.0,1.0,27.0,0.0
-0.008481817334197183,-0.008481817334197183,3.0,3.0,4,0.0,0.0,63.0,0.0
-0.018143696970711217,-0.018143696970711217,5.0,6.0,4,0.0,0.0,38.0,0.0
-0.021436204674825418,-0.021436204674825418,4.0,5.0,15,0.0,1.0,57.0,0.0
-0.017561794287599544,-0.017561794287599544,6.0,8.0,66,0.0,1.0,5.0,0.0
